customer_id,signup_date,customer_segment,subscription_plan,monthly_value,contract_type,onboarding_completed,days_to_first_value,features_adopted,feature_adoption_rate,activation_trifecta,cs_touchpoints,days_since_login,support_tickets,months_as_customer,nps_score,payment_failures,referred_by_partner,churn_risk_score,churned
NC-01005,2024-10-25,Mid-Market,Growth,87.53,Annual,0,11,1,0.08,0,2,3,0,6,6,1,0,68.0,0
NC-01006,2023-06-02,Mid-Market,Growth,75.44,Monthly,1,9,7,0.58,1,0,7,0,4,7,0,0,25.3,0
NC-01007,2023-09-30,Mid-Market,Growth,76.84,Annual,0,18,2,0.17,0,0,10,3,11,6,0,0,75.7,1
NC-01008,2023-05-26,Enterprise,Enterprise,765.37,Annual,0,19,1,0.08,0,2,34,1,6,3,0,0,69.1,0
NC-01009,2023-03-15,Small Business,Starter,30.79,Monthly,0,16,3,0.25,1,0,28,1,9,5,0,0,61.4,1
NC-01010,2023-03-03,Mid-Market,Growth,73.58,Annual,0,14,2,0.17,0,2,44,2,13,4,0,0,79.4,1
NC-01011,2023-06-19,Small Business,Starter,31.64,Monthly,0,18,2,0.17,0,0,41,0,18,3,1,1,87.1,1
NC-01012,2023-11-11,Enterprise,Enterprise,795.38,Annual,1,5,6,0.5,1,3,6,2,15,6,0,0,22.8,0
NC-01013,2024-09-01,Enterprise,Business,162.94,Annual,0,23,2,0.17,0,5,20,0,18,7,1,0,67.9,0
NC-01014,2024-08-05,Small Business,Starter,32.46,Monthly,0,26,4,0.33,1,1,36,0,1,3,2,1,62.4,1
NC-01015,2023-10-23,Mid-Market,Business,138.32,Monthly,1,7,7,0.58,1,1,14,1,24,8,0,0,25.4,0
NC-01016,2024-03-25,Enterprise,Business,165.05,Annual,0,10,2,0.17,0,3,20,0,23,4,1,0,71.4,0
NC-01017,2023-05-08,Small Business,Starter,30.26,Monthly,1,4,3,0.25,0,0,0,2,5,7,0,0,48.4,1
NC-01018,2024-04-24,Mid-Market,Business,165.57,Annual,1,5,6,0.5,1,1,0,1,22,9,2,0,23.5,0
NC-01019,2024-12-06,Enterprise,Enterprise,464.91,Annual,0,16,2,0.17,0,5,11,0,18,6,2,0,65.1,1
NC-01020,2023-11-08,Small Business,Starter,25.62,Monthly,0,17,1,0.08,0,0,34,3,16,3,0,0,83.2,1
NC-01021,2024-12-17,Mid-Market,Growth,79.52,Monthly,0,9,1,0.08,0,1,13,1,24,6,0,1,69.8,1
NC-01022,2024-02-17,Small Business,Starter,27.7,Monthly,0,21,2,0.17,0,0,29,1,15,4,0,0,78.9,1
NC-01023,2023-10-06,Enterprise,Enterprise,657.61,Annual,1,1,4,0.33,1,2,10,1,16,9,0,0,25.7,0
NC-01024,2024-05-27,Enterprise,Enterprise,778.55,Monthly,0,11,2,0.17,1,4,3,0,6,6,0,0,42.8,1
NC-01025,2024-07-06,Enterprise,Business,157.64,Monthly,1,2,5,0.42,0,4,12,0,21,8,0,1,32.6,0
NC-01026,2024-05-20,Mid-Market,Growth,87.74,Annual,0,17,1,0.08,0,1,56,0,16,7,0,0,86.3,1
NC-01027,2024-03-24,Enterprise,Enterprise,526.51,Annual,1,1,5,0.42,0,6,17,0,1,10,0,0,34.7,0
NC-01028,2023-03-24,Enterprise,Business,160.87,Annual,1,2,5,0.42,0,4,15,0,11,8,1,0,38.1,0
NC-01029,2024-09-04,Small Business,Growth,86.86,Monthly,0,22,2,0.17,0,0,71,1,1,4,0,0,89.9,1
NC-01030,2023-02-10,Mid-Market,Business,158.44,Monthly,0,17,2,0.17,0,2,38,0,1,3,0,0,76.9,1
NC-01031,2024-03-18,Small Business,Starter,30.08,Monthly,0,19,1,0.08,0,0,47,0,10,6,0,0,84.6,1
NC-01032,2023-11-27,Mid-Market,Business,155.03,Monthly,1,2,6,0.5,0,1,6,2,6,5,0,0,42.8,0
NC-01033,2024-09-10,Small Business,Starter,32.01,Annual,0,17,1,0.08,0,0,44,0,9,2,0,0,86.0,1
NC-01034,2023-09-14,Small Business,Growth,75.06,Annual,1,4,5,0.42,1,0,8,0,13,8,1,0,31.0,0
NC-01035,2023-01-27,Small Business,Starter,33.1,Monthly,0,14,1,0.08,0,0,10,1,24,2,2,0,80.2,1
NC-01036,2023-04-04,Mid-Market,Growth,89.01,Monthly,1,4,5,0.42,1,3,0,4,6,5,0,0,21.7,0
NC-01037,2023-08-23,Small Business,Starter,29.65,Monthly,1,1,12,1.0,1,0,17,0,9,8,0,0,17.6,0
NC-01038,2024-11-21,Mid-Market,Business,158.04,Annual,0,19,3,0.25,1,1,37,2,1,5,0,0,58.2,1
NC-01039,2024-08-12,Small Business,Starter,32.37,Monthly,1,4,4,0.33,1,0,15,1,15,7,0,0,32.8,1
NC-01040,2024-08-24,Small Business,Starter,31.62,Monthly,0,16,2,0.17,1,0,26,0,6,3,0,1,61.5,1
NC-01041,2023-01-22,Mid-Market,Growth,80.94,Annual,0,21,1,0.08,0,1,21,0,4,5,0,0,76.2,1
NC-01042,2024-11-19,Mid-Market,Growth,87.63,Annual,0,19,2,0.17,0,2,33,2,8,4,0,0,77.5,1
NC-01043,2023-10-03,Small Business,Starter,29.49,Annual,0,16,2,0.17,0,0,46,3,18,3,0,0,89.9,1
NC-01044,2024-08-13,Mid-Market,Growth,71.22,Monthly,0,13,1,0.08,1,0,55,0,7,2,0,0,76.5,1
NC-01045,2023-02-11,Enterprise,Business,163.78,Annual,1,7,4,0.33,1,6,8,0,10,8,0,0,18.0,0
NC-01046,2023-06-29,Mid-Market,Growth,83.48,Monthly,1,2,8,0.67,1,0,11,1,18,7,3,0,28.2,1
NC-01047,2024-04-26,Small Business,Starter,33.49,Annual,0,20,1,0.08,1,0,32,5,4,5,0,0,70.4,1
NC-01048,2024-06-15,Small Business,Starter,26.39,Annual,1,1,6,0.5,1,0,15,2,9,9,0,0,31.4,0
NC-01049,2024-10-29,Enterprise,Enterprise,315.38,Annual,1,6,3,0.25,0,2,15,1,11,9,0,0,49.4,0
NC-01050,2024-03-28,Small Business,Growth,88.69,Monthly,1,7,3,0.25,0,0,4,0,8,9,0,1,50.4,1
NC-01051,2023-10-12,Enterprise,Business,135.91,Annual,0,10,2,0.17,0,3,40,0,18,3,1,1,74.9,1
NC-01052,2023-07-05,Mid-Market,Business,162.39,Monthly,0,19,1,0.08,0,0,20,0,15,2,0,0,77.8,0
NC-01053,2024-08-22,Enterprise,Enterprise,711.6,Monthly,0,19,1,0.08,0,4,47,5,5,3,0,0,76.3,1
NC-01054,2024-03-22,Mid-Market,Business,158.35,Monthly,1,6,4,0.33,0,1,6,5,4,7,0,0,43.4,0
NC-01055,2024-10-12,Enterprise,Enterprise,365.63,Annual,1,5,4,0.33,1,3,4,0,11,9,0,1,20.5,0
NC-01056,2024-05-18,Small Business,Growth,83.35,Monthly,1,3,3,0.25,1,0,0,0,8,7,0,1,28.3,0
NC-01057,2023-04-04,Mid-Market,Growth,87.78,Annual,1,4,7,0.58,0,1,13,0,2,9,0,0,35.7,0
NC-01058,2024-04-26,Mid-Market,Growth,78.51,Annual,1,8,2,0.17,1,2,8,0,3,7,2,0,38.9,0
NC-01059,2023-12-23,Mid-Market,Business,146.54,Monthly,0,13,1,0.08,0,0,38,3,20,5,0,0,88.1,1
NC-01060,2024-02-23,Mid-Market,Business,147.71,Annual,0,19,2,0.17,1,1,47,3,7,7,0,0,70.8,1
NC-01061,2023-12-08,Enterprise,Enterprise,341.14,Monthly,1,7,5,0.42,1,5,4,2,18,9,0,0,17.0,0
NC-01062,2023-11-25,Enterprise,Business,165.68,Annual,0,14,1,0.08,0,4,21,5,12,2,1,0,74.2,0
NC-01063,2024-11-17,Mid-Market,Business,164.77,Annual,0,12,1,0.08,1,0,43,2,24,4,0,0,67.0,1
NC-01064,2023-04-18,Mid-Market,Growth,89.96,Annual,0,12,1,0.08,0,0,52,0,22,4,0,0,88.2,1
NC-01065,2023-06-14,Mid-Market,Growth,81.7,Monthly,1,5,4,0.33,1,1,10,3,7,5,2,1,33.1,1
NC-01066,2023-12-04,Mid-Market,Growth,85.02,Annual,0,12,2,0.17,0,3,59,1,4,5,2,0,87.0,0
NC-01067,2024-02-26,Small Business,Starter,27.03,Annual,0,17,1,0.08,0,0,43,1,1,4,0,0,88.0,1
NC-01068,2024-12-11,Small Business,Growth,83.35,Monthly,1,7,6,0.5,1,0,10,3,16,8,0,1,28.7,1
NC-01069,2024-05-22,Small Business,Starter,31.5,Monthly,0,17,3,0.25,0,0,47,1,2,2,0,0,82.2,1
NC-01070,2023-10-23,Small Business,Growth,88.02,Monthly,1,3,7,0.58,1,0,6,0,6,8,0,0,17.8,0
NC-01071,2024-11-09,Small Business,Starter,33.31,Monthly,0,18,1,0.08,0,1,16,3,1,1,1,0,76.7,1
NC-01072,2024-02-15,Small Business,Starter,34.38,Annual,0,17,2,0.17,0,0,35,0,7,5,0,0,79.6,1
NC-01073,2024-07-17,Small Business,Starter,33.69,Annual,0,19,3,0.25,0,0,45,2,8,3,0,0,85.4,1
NC-01074,2023-02-07,Small Business,Starter,33.69,Monthly,0,24,1,0.08,0,0,22,2,8,3,0,0,75.2,1
NC-01075,2024-04-10,Enterprise,Enterprise,331.86,Annual,0,19,1,0.08,0,3,13,0,2,6,0,1,65.0,0
NC-01076,2023-04-01,Mid-Market,Growth,86.92,Monthly,1,9,5,0.42,0,2,4,0,11,3,0,1,36.1,0
NC-01077,2023-11-19,Mid-Market,Business,154.3,Annual,1,5,6,0.5,1,1,14,0,13,8,0,1,29.1,0
NC-01078,2023-09-16,Mid-Market,Business,145.22,Monthly,1,3,7,0.58,1,2,10,3,20,5,0,0,17.6,0
NC-01079,2023-11-28,Small Business,Starter,25.57,Annual,0,27,1,0.08,0,0,33,2,9,4,0,0,82.3,1
NC-01080,2023-04-29,Enterprise,Business,157.11,Annual,1,4,1,0.08,1,5,3,0,6,4,0,0,27.3,0
NC-01081,2024-02-18,Mid-Market,Growth,76.56,Annual,0,13,1,0.08,0,0,39,3,23,3,2,0,87.3,1
NC-01082,2024-06-10,Small Business,Starter,29.68,Monthly,1,9,6,0.5,1,0,8,0,21,7,0,0,29.9,0
NC-01083,2023-01-02,Mid-Market,Growth,83.63,Monthly,0,15,3,0.25,0,1,41,2,16,3,0,0,79.3,1
NC-01084,2024-11-04,Enterprise,Business,166.47,Monthly,0,14,1,0.08,0,3,72,1,4,6,0,0,76.6,1
NC-01085,2024-07-09,Enterprise,Enterprise,712.72,Annual,1,3,8,0.67,1,6,10,0,23,3,0,1,17.0,0
NC-01086,2024-04-18,Mid-Market,Business,148.02,Monthly,0,18,1,0.08,0,0,24,2,24,6,0,1,79.7,1
NC-01087,2024-02-28,Mid-Market,Growth,77.76,Annual,0,21,1,0.08,0,1,14,0,22,6,1,0,80.6,1
NC-01088,2023-02-25,Small Business,Starter,27.4,Annual,1,1,1,0.08,1,0,5,1,1,8,2,0,44.4,0
NC-01089,2023-07-12,Enterprise,Enterprise,486.21,Annual,0,21,2,0.17,0,4,28,0,22,0,0,0,67.9,1
NC-01090,2024-06-14,Small Business,Growth,72.22,Monthly,0,15,1,0.08,0,0,47,2,7,2,1,0,90.6,1
NC-01091,2024-01-06,Enterprise,Enterprise,785.55,Annual,0,16,2,0.17,0,2,25,0,16,5,0,0,73.9,1
NC-01092,2024-09-29,Mid-Market,Growth,81.48,Monthly,1,8,4,0.33,1,2,3,0,4,6,0,0,20.5,0
NC-01093,2024-05-25,Mid-Market,Business,135.11,Annual,0,18,4,0.33,0,2,43,1,14,3,0,0,73.2,0
NC-01094,2024-10-02,Mid-Market,Growth,77.06,Annual,0,19,3,0.25,0,1,25,0,14,6,0,0,71.4,1
NC-01095,2024-03-28,Small Business,Starter,30.47,Monthly,0,17,1,0.08,0,1,43,0,15,3,0,1,87.2,1
NC-01096,2023-02-22,Small Business,Starter,30.33,Monthly,0,21,2,0.17,0,0,22,1,17,4,0,1,79.3,1
NC-01097,2023-07-28,Small Business,Starter,25.36,Monthly,0,24,1,0.08,0,0,27,4,7,1,0,0,77.8,1
NC-01098,2023-10-01,Small Business,Starter,34.51,Monthly,1,1,7,0.58,0,0,5,2,3,6,3,0,43.9,0
NC-01099,2024-07-16,Mid-Market,Growth,75.51,Annual,1,7,3,0.25,1,0,10,0,22,7,0,0,38.4,0
NC-01100,2023-05-15,Small Business,Starter,25.16,Monthly,1,8,8,0.67,1,0,7,1,22,7,1,0,18.7,0
NC-01101,2023-10-22,Small Business,Starter,25.76,Annual,0,20,3,0.25,0,0,16,2,3,5,0,0,70.3,1
NC-01102,2024-03-24,Enterprise,Enterprise,590.1,Annual,1,3,3,0.25,1,2,1,0,18,8,0,0,28.7,0
NC-01103,2024-12-16,Enterprise,Business,135.51,Annual,1,2,5,0.42,1,2,6,0,21,10,0,0,16.6,0
NC-01104,2024-05-11,Enterprise,Business,131.67,Annual,1,9,6,0.5,1,4,0,3,3,7,0,0,12.8,0
NC-01105,2023-05-05,Enterprise,Enterprise,489.81,Annual,0,14,2,0.17,0,3,28,0,19,3,0,0,63.1,1
NC-01106,2023-01-30,Small Business,Growth,82.46,Monthly,0,24,1,0.08,1,0,38,1,24,6,0,0,69.3,1
NC-01107,2024-10-07,Mid-Market,Business,134.47,Annual,0,19,2,0.17,0,2,17,0,4,5,0,0,68.8,1
NC-01108,2024-09-15,Mid-Market,Growth,76.27,Monthly,0,26,1,0.08,0,2,47,0,21,3,0,0,77.9,1
NC-01109,2023-09-03,Mid-Market,Growth,78.36,Monthly,0,16,2,0.17,0,0,55,1,16,5,1,0,91.4,1
NC-01110,2024-12-27,Small Business,Growth,73.19,Monthly,1,1,3,0.25,1,0,13,1,24,5,0,1,39.0,0
NC-01111,2023-06-12,Mid-Market,Business,150.24,Annual,1,5,5,0.42,1,3,11,2,17,7,1,0,20.2,0
NC-01112,2023-11-15,Small Business,Starter,25.85,Monthly,1,2,8,0.67,1,0,10,3,7,7,0,1,22.0,0
NC-01113,2024-07-18,Small Business,Growth,70.93,Monthly,0,28,3,0.25,1,1,38,0,5,3,0,0,61.3,1
NC-01114,2023-01-15,Mid-Market,Growth,80.4,Annual,0,20,2,0.17,0,1,40,0,15,3,1,0,83.5,1
NC-01115,2024-07-19,Mid-Market,Business,139.92,Monthly,1,6,5,0.42,1,1,4,4,15,9,0,0,19.9,0
NC-01116,2024-02-22,Mid-Market,Business,133.81,Annual,1,6,8,0.67,1,0,7,1,2,6,0,1,20.2,0
NC-01117,2023-04-06,Small Business,Starter,29.24,Monthly,0,15,1,0.08,0,0,37,4,18,4,2,0,87.0,1
NC-01118,2023-08-19,Enterprise,Enterprise,757.57,Monthly,1,4,8,0.67,1,3,11,0,24,7,0,0,15.2,0
NC-01119,2023-04-27,Small Business,Growth,84.48,Annual,0,18,1,0.08,1,0,11,0,10,2,1,0,60.6,0
NC-01120,2024-04-17,Small Business,Starter,33.16,Monthly,1,8,6,0.5,1,1,9,2,20,7,0,0,27.1,0
NC-01121,2023-05-01,Enterprise,Enterprise,735.96,Annual,0,13,1,0.08,0,7,50,0,14,6,0,0,81.0,0
NC-01122,2024-10-25,Enterprise,Business,168.91,Annual,0,15,1,0.08,0,3,25,1,2,1,0,0,70.3,0
NC-01123,2023-06-07,Enterprise,Enterprise,681.62,Annual,0,16,2,0.17,0,3,33,1,10,4,0,0,75.5,1
NC-01124,2024-05-25,Mid-Market,Business,154.34,Monthly,1,3,9,0.75,0,0,0,0,8,9,0,0,35.3,0
NC-01125,2023-10-26,Mid-Market,Growth,77.31,Monthly,1,2,6,0.5,1,2,8,0,12,4,1,0,19.3,0
NC-01126,2024-06-05,Mid-Market,Growth,73.63,Monthly,0,7,1,0.08,0,0,12,1,15,3,0,0,77.9,1
NC-01127,2024-12-23,Small Business,Starter,31.87,Annual,0,10,3,0.25,0,0,26,0,22,5,0,1,77.6,0
NC-01128,2023-10-07,Mid-Market,Business,169.8,Annual,0,22,2,0.17,0,1,34,0,9,0,0,0,84.0,0
NC-01129,2024-03-01,Small Business,Starter,29.67,Monthly,0,17,1,0.08,0,0,25,1,21,1,1,0,78.1,1
NC-01130,2024-05-09,Small Business,Starter,32.24,Monthly,1,6,7,0.58,1,0,7,0,17,6,0,0,28.3,0
NC-01131,2024-04-28,Mid-Market,Growth,79.9,Monthly,0,15,1,0.08,0,1,40,1,3,3,0,0,82.9,1
NC-01132,2023-09-07,Mid-Market,Business,147.28,Monthly,0,17,1,0.08,1,0,34,0,5,3,0,0,69.3,1
NC-01133,2024-04-12,Small Business,Starter,29.1,Monthly,0,24,1,0.08,0,0,37,0,10,5,0,0,83.8,1
NC-01134,2024-07-18,Small Business,Starter,30.05,Monthly,0,24,1,0.08,1,0,6,0,5,2,0,0,62.5,1
NC-01135,2023-05-29,Mid-Market,Growth,77.34,Annual,1,6,6,0.5,1,0,7,0,23,6,0,0,31.6,0
NC-01136,2024-01-28,Small Business,Starter,32.49,Annual,0,18,2,0.17,0,0,1,2,5,4,0,0,68.8,1
NC-01137,2023-07-15,Enterprise,Enterprise,737.14,Annual,0,20,2,0.17,0,3,29,3,9,6,2,1,71.8,1
NC-01138,2024-09-05,Mid-Market,Growth,87.66,Monthly,1,5,8,0.67,1,0,17,1,24,7,0,0,17.5,0
NC-01139,2024-06-04,Mid-Market,Growth,74.55,Monthly,1,4,9,0.75,1,0,12,2,5,9,1,0,25.9,0
NC-01140,2023-05-20,Mid-Market,Growth,87.92,Annual,0,16,3,0.25,0,0,13,0,22,4,0,0,71.7,1
NC-01141,2023-03-13,Mid-Market,Growth,76.83,Monthly,1,7,5,0.42,1,0,5,1,23,7,0,0,29.8,0
NC-01142,2023-10-10,Small Business,Starter,28.09,Monthly,0,12,1,0.08,0,1,32,0,23,3,0,0,78.1,1
NC-01143,2024-02-29,Mid-Market,Growth,84.54,Annual,1,7,5,0.42,1,0,10,5,14,8,0,0,29.6,0
NC-01144,2023-12-15,Mid-Market,Growth,76.09,Annual,0,16,3,0.25,0,2,47,0,9,6,0,0,71.7,1
NC-01145,2024-06-03,Small Business,Starter,25.53,Monthly,1,2,8,0.67,0,1,16,1,19,8,0,0,36.8,1
NC-01146,2023-10-01,Enterprise,Enterprise,486.81,Annual,1,3,1,0.08,0,4,3,0,21,6,0,0,43.2,0
NC-01147,2023-01-03,Mid-Market,Business,158.86,Annual,0,14,2,0.17,0,0,38,0,23,4,0,0,83.6,1
NC-01148,2023-10-17,Mid-Market,Growth,76.54,Annual,0,15,1,0.08,0,1,8,2,6,2,0,0,77.7,1
NC-01149,2023-11-02,Enterprise,Enterprise,614.78,Annual,1,3,5,0.42,1,3,10,0,4,7,0,0,22.0,0
NC-01150,2024-08-24,Enterprise,Business,156.4,Annual,1,3,4,0.33,1,6,10,0,4,8,0,0,26.3,0
NC-01151,2024-08-16,Mid-Market,Growth,84.67,Annual,0,16,1,0.08,0,0,35,4,15,3,0,0,86.0,1
NC-01152,2024-11-06,Enterprise,Business,165.89,Annual,0,17,2,0.17,1,5,44,0,5,5,0,0,61.9,1
NC-01153,2024-05-16,Mid-Market,Growth,78.65,Monthly,0,21,1,0.08,0,0,22,3,13,7,1,0,83.3,1
NC-01154,2023-06-02,Mid-Market,Growth,73.33,Annual,0,17,1,0.08,0,2,15,4,13,4,0,0,72.0,1
NC-01155,2024-04-02,Mid-Market,Growth,76.38,Annual,1,5,4,0.33,0,1,3,2,19,6,0,0,47.6,0
NC-01156,2024-07-05,Mid-Market,Business,147.29,Monthly,0,18,2,0.17,0,3,40,0,5,8,1,0,78.0,0
NC-01157,2024-05-10,Small Business,Growth,84.28,Monthly,0,20,2,0.17,0,0,54,0,14,0,0,0,89.9,1
NC-01158,2023-12-20,Enterprise,Business,130.52,Annual,0,18,1,0.08,0,4,22,0,15,5,0,0,70.1,0
NC-01159,2023-12-07,Enterprise,Enterprise,457.89,Annual,0,15,2,0.17,0,2,24,2,18,2,0,0,67.6,1
NC-01160,2024-07-19,Small Business,Growth,85.6,Monthly,0,14,2,0.17,0,1,36,0,8,4,0,0,81.4,1
NC-01161,2024-07-10,Mid-Market,Business,156.83,Annual,0,18,2,0.17,0,4,86,0,17,6,0,0,78.6,0
NC-01162,2024-01-22,Small Business,Starter,32.32,Monthly,0,23,1,0.08,0,1,28,1,18,4,0,0,81.4,1
NC-01163,2024-04-11,Small Business,Starter,33.12,Monthly,0,17,2,0.17,0,0,49,1,8,8,0,0,85.6,1
NC-01164,2023-11-26,Mid-Market,Growth,85.66,Annual,0,15,2,0.17,0,1,32,1,14,7,0,0,77.9,1
NC-01165,2023-07-13,Small Business,Starter,31.82,Monthly,0,16,1,0.08,0,0,26,1,5,4,0,1,81.6,1
NC-01166,2024-12-15,Mid-Market,Business,147.59,Monthly,0,15,2,0.17,0,0,15,1,18,9,3,0,75.8,1
NC-01167,2023-09-02,Enterprise,Business,169.34,Annual,1,3,7,0.58,1,4,6,0,7,8,0,1,16.0,0
NC-01168,2024-08-08,Mid-Market,Growth,81.38,Annual,0,12,2,0.17,0,2,47,4,18,3,0,1,78.5,0
NC-01169,2024-01-28,Small Business,Growth,74.06,Monthly,0,17,1,0.08,0,0,21,3,19,2,2,0,82.7,1
NC-01170,2023-08-28,Small Business,Growth,75.86,Monthly,0,18,3,0.25,0,0,36,0,19,5,0,0,85.0,1
NC-01171,2024-02-25,Mid-Market,Growth,83.87,Monthly,1,2,7,0.58,1,1,3,0,16,7,1,0,19.8,0
NC-01172,2023-02-14,Enterprise,Enterprise,762.37,Monthly,1,3,10,0.83,1,4,5,3,15,7,1,0,6.2,0
NC-01173,2023-11-22,Mid-Market,Growth,73.57,Annual,1,3,2,0.17,1,2,0,2,24,7,0,0,27.3,0
NC-01174,2024-04-29,Small Business,Starter,25.82,Annual,1,2,7,0.58,1,0,19,0,11,8,0,1,32.9,0
NC-01175,2024-12-23,Mid-Market,Growth,87.63,Annual,1,3,8,0.67,0,1,9,2,2,10,2,0,35.8,0
NC-01176,2024-01-26,Mid-Market,Business,166.61,Monthly,0,17,3,0.25,0,1,30,1,7,5,0,0,78.4,1
NC-01177,2024-01-31,Mid-Market,Business,141.06,Annual,0,12,1,0.08,0,1,54,0,21,6,1,1,97.5,0
NC-01178,2024-11-10,Small Business,Starter,28.77,Monthly,0,17,1,0.08,1,1,33,2,1,6,1,1,72.5,0
NC-01179,2024-10-29,Mid-Market,Growth,83.2,Annual,1,3,9,0.75,1,2,10,1,5,5,0,0,10.3,0
NC-01180,2023-06-05,Mid-Market,Growth,76.6,Monthly,0,14,1,0.08,0,1,58,3,15,5,0,0,85.2,1
NC-01181,2024-05-22,Enterprise,Enterprise,738.58,Monthly,0,19,1,0.08,0,5,57,0,19,3,0,1,82.7,1
NC-01182,2023-02-07,Small Business,Starter,26.08,Monthly,1,3,10,0.83,0,0,2,4,7,5,0,0,30.2,1
NC-01183,2023-05-10,Mid-Market,Growth,70.76,Monthly,1,4,3,0.25,0,1,8,0,17,4,0,1,46.1,0
NC-01184,2024-05-29,Enterprise,Enterprise,404.24,Annual,0,23,2,0.17,0,5,54,0,7,7,0,0,76.5,1
NC-01185,2024-08-27,Small Business,Starter,27.86,Monthly,0,14,1,0.08,0,0,18,1,24,6,0,1,78.0,1
NC-01186,2023-12-06,Enterprise,Enterprise,356.46,Annual,0,24,1,0.08,1,3,31,1,19,2,0,0,59.8,0
NC-01187,2023-04-13,Mid-Market,Growth,71.31,Annual,1,4,6,0.5,0,0,6,0,15,7,0,0,40.8,0
NC-01188,2024-03-26,Small Business,Starter,32.56,Monthly,0,13,2,0.17,1,0,42,3,24,5,0,0,67.8,1
NC-01189,2023-04-13,Small Business,Starter,26.64,Monthly,1,3,7,0.58,1,1,12,2,15,8,0,1,28.3,0
NC-01190,2024-06-22,Mid-Market,Business,166.56,Annual,0,18,3,0.25,0,2,52,0,17,4,0,0,76.0,0
NC-01191,2024-04-12,Small Business,Growth,77.36,Monthly,0,23,1,0.08,1,0,36,1,24,3,0,0,65.5,1
NC-01192,2023-01-16,Mid-Market,Growth,83.41,Monthly,1,6,3,0.25,1,1,2,2,14,9,2,0,36.5,0
NC-01193,2023-05-28,Small Business,Starter,27.25,Annual,1,5,5,0.42,1,0,6,3,3,5,0,0,24.7,0
NC-01194,2024-02-24,Mid-Market,Business,139.61,Monthly,1,7,6,0.5,1,2,2,2,22,5,0,0,17.6,0
NC-01195,2024-11-01,Small Business,Starter,30.75,Monthly,1,1,5,0.42,1,1,4,0,20,7,0,1,21.6,1
NC-01196,2023-06-08,Enterprise,Enterprise,580.32,Monthly,1,5,1,0.08,1,1,11,2,4,7,1,0,38.4,1
NC-01197,2023-03-18,Enterprise,Business,160.75,Monthly,0,19,1,0.08,1,2,13,1,22,3,0,0,53.5,1
NC-01198,2024-04-25,Enterprise,Enterprise,678.91,Monthly,0,19,1,0.08,0,4,26,1,5,0,1,0,77.1,0
NC-01199,2023-09-29,Mid-Market,Growth,83.41,Monthly,0,11,2,0.17,0,0,48,4,8,5,0,0,89.7,1
NC-01200,2023-12-13,Small Business,Growth,78.98,Monthly,0,13,1,0.08,0,0,45,1,7,2,0,1,83.1,1
NC-01201,2024-09-30,Mid-Market,Business,165.63,Monthly,0,17,2,0.17,0,1,22,3,15,3,0,1,72.2,0
NC-01202,2024-12-10,Small Business,Starter,31.23,Monthly,0,22,1,0.08,0,0,21,2,12,6,0,1,74.9,1
NC-01203,2024-02-12,Small Business,Growth,89.8,Monthly,1,8,6,0.5,1,0,15,0,14,7,0,1,30.3,0
NC-01204,2024-10-27,Small Business,Growth,86.39,Monthly,0,15,2,0.17,0,0,40,0,12,1,3,0,88.2,1
NC-01205,2023-03-24,Mid-Market,Growth,70.89,Monthly,1,2,6,0.5,0,0,3,1,15,6,2,0,39.4,1
NC-01206,2023-12-03,Mid-Market,Growth,76.41,Monthly,1,6,3,0.25,1,0,7,1,15,10,2,0,44.9,0
NC-01207,2024-11-21,Mid-Market,Growth,81.44,Monthly,0,28,1,0.08,0,1,51,4,8,3,0,0,84.4,1
NC-01208,2024-06-30,Mid-Market,Growth,84.43,Monthly,0,22,2,0.17,0,1,21,1,19,3,0,1,69.7,1
NC-01209,2024-01-25,Small Business,Starter,30.5,Monthly,0,15,1,0.08,0,0,21,3,12,6,2,0,82.4,1
NC-01210,2023-11-21,Enterprise,Enterprise,693.07,Annual,0,29,1,0.08,1,3,38,0,11,3,1,0,66.2,0
NC-01211,2024-10-03,Mid-Market,Growth,75.65,Annual,1,6,8,0.67,1,1,1,3,21,10,0,0,13.6,0
NC-01212,2024-05-14,Mid-Market,Business,137.36,Annual,0,14,2,0.17,0,3,24,1,21,5,0,0,71.6,0
NC-01213,2024-07-08,Small Business,Starter,25.54,Monthly,1,8,6,0.5,1,0,5,0,18,8,0,0,27.1,0
NC-01214,2023-02-06,Mid-Market,Growth,81.47,Monthly,1,3,7,0.58,0,1,0,1,5,5,0,0,30.0,0
NC-01215,2024-09-24,Mid-Market,Growth,83.77,Monthly,1,3,7,0.58,1,0,8,4,22,6,1,0,24.5,1
NC-01216,2023-03-12,Small Business,Starter,28.26,Annual,0,20,1,0.08,1,0,44,4,7,5,3,0,76.4,1
NC-01217,2023-08-29,Small Business,Starter,31.14,Monthly,0,17,1,0.08,1,0,64,0,21,4,0,0,74.6,1
NC-01218,2024-10-08,Mid-Market,Growth,71.04,Monthly,0,18,4,0.33,0,2,43,0,21,3,0,1,67.4,0
NC-01219,2024-12-01,Mid-Market,Growth,71.99,Monthly,0,18,1,0.08,0,0,19,3,18,5,1,0,79.0,1
NC-01220,2023-10-22,Small Business,Growth,84.04,Monthly,0,22,2,0.17,0,0,28,0,8,6,1,1,85.7,1
NC-01221,2023-08-21,Enterprise,Enterprise,484.03,Annual,0,8,2,0.17,0,3,62,4,13,8,0,0,80.6,1
